product_id,category_id,manufacturer_id,code,name,pack_weight_g,description,price,added_at,updated_at
1982,25,,SKU-101981,Подарунковий пакет стандарт,300,Знищення й військовий кут покоління вигнати тута дошлий інвалід багряний передо здалеку звільнення щур зелений.,$44.01,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1983,7,32,SKU-101982,Гречка преміум,1000,Тютюн вмирати близько князь командувач розводити ставити неправда трясти зрозумілий іспит.,$134.39,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1984,3,20,SKU-101983,Сир кисломолочний,500,Мета казна-хто олівець конструкція блискучий природний похорон олівець свіжий зображати пропаганда доба співати.,$85.76,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1985,24,5,SKU-101984,Павербанк,400,Рідкий потім дрібниця упор що-небудь головка шкіра міркування роса багаття основа іспит подробиця а банк увійти.,$180.52,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1986,24,31,SKU-101985,Кабель USB швидка зарядка,400,Сонце набір бажання правління важливий виражений ковзати затримати збудження.,$197.93,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1987,18,30,SKU-101986,Туалетний папір,1200,Адже й гроші правильний програміст лягати бочок метелик хід.,$66.62,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1988,17,32,SKU-101987,Гель для душу ароматизований,100,Торгівля правління присвятити передо розгубитися грати здригнутися приятель зловити заспокоїтися.,$58.66,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1989,9,12,SKU-101988,Сухарики економ,250,Страта кордон епоха сумний дорогий тута мить решітка їжа танцювати лапа гроші.,$29.17,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1990,15,6,SKU-101989,Ласощі,400,Хлопчисько інтернет м'який процес тривога тютюн колектив нервово близько академік роса хід.,$74.57,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1991,22,3,SKU-101990,Пиво 0.0 зі смаком класичне,500,Керівник купа-невеличка потім лівий пісня триста інтелектуальний тьмяний пісенька результат приятель функція приятель бетонний камінчик.,$224.29,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1992,2,39,SKU-101991,Кава мелена міцний,50,Пристрій недолік присвятити досліджено нервово почуття перед діставати іспит результат рідкий черговий.,$176.07,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1993,5,17,SKU-101992,Оселедець,200,Ремінь намір зупинити підземний нарада бетонний армійський лапа степ.,$200.27,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1994,6,22,SKU-101993,Хліб пшеничний,300,Співрозмовник заклад хліб означати порода болото кора подвірʼя ковзати пісенька загроза монета.,$206.17,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1995,1,15,SKU-101994,Сік апельсиновий зі смаком,1500,Точно адвокат застосовуватися інфекція бок вітати мʼята прірва промовчати намір вираз блискучий взагалі.,$114.84,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1996,11,9,SKU-101995,Вареники,450,Зупинити сміття важливий штаб насолода гуляти ланцюжок прихований падати діставати.,$92.95,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1997,19,8,SKU-101996,Зошит,100,Спорт бігати армійський відзначити нині близько правий присвятити головка жити.,$240.39,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1998,11,29,SKU-101997,Овочі заморожені преміум,1000,Вигнати струмок чотири темніти спалити прощення приятель промовчати постійний синок зелений бетонний.,$246.26,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1999,7,18,SKU-101998,Рис,2000,Банда уникати метал степ гуляти незручно інший їсти.,$114.38,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
3689,1,,SKU-103688,Вода мінеральна,1000,Вмирати аж спорт настати пристрій збільшуватися домогтися.,$121.20,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
2000,6,10,SKU-101999,Булочка,300,Торгівля гіркий заплакати гуляти бочок результат адвокат сонце прощення паща друкувати провал.,$95.39,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
2001,11,3,SKU-102000,Морозиво,450,Отже дрімати незручно рис затримати закласти академік забирати черговий вовк очко тютюн податковий пристрій через.,$215.26,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
2002,25,6,SKU-102001,Пакет компактний,300,Байдужий термін щур простір польовий серйозний салон направо надати несподіваний черговий вечір важкий бок.,$217.80,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
2003,20,,SKU-102002,Губка,100,Бочок сонце синок хата заплакати військовий тютюн.,$50.27,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
2004,2,23,SKU-102003,Чай чорний,200,Спасти забирати іспит розгубитися банк червонй викинути висіти солома домогтися мʼята.,$180.00,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
2005,21,15,SKU-102004,Пиво світле,1000,Дихання військовий можливо написати застосовуватися пристрій поява вперед розкішний незвичайний висіти надати.,$30.42,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
