order_id,supplier_id,facility_id,status,total_amount,added_at,note
3425,27,23,shipped,"$2,274,856.00",2025-12-13 19:36:09.061815 +00:00,закупка 2025-12-13
3426,39,37,shipped,"$3,168,883.00",2025-10-26 19:36:09.061815 +00:00,закупка 2025-10-26
3427,47,12,shipped,"$1,518,764.00",2025-12-05 19:36:09.061815 +00:00,закупка 2025-12-05
3428,35,21,shipped,"$3,618,192.00",2025-12-08 19:36:09.061815 +00:00,закупка 2025-12-08
3429,21,31,shipped,"$5,108,636.00",2025-12-07 19:36:09.061815 +00:00,закупка 2025-12-07
3430,44,13,shipped,"$4,959,345.00",2025-11-09 19:36:09.061815 +00:00,закупка 2025-11-09
3431,9,16,shipped,"$5,793,253.00",2025-11-17 19:36:09.061815 +00:00,закупка 2025-11-17
3432,43,39,received,"$2,951,661.00",2025-10-26 19:36:09.061815 +00:00,закупка 2025-10-26
3433,2,25,received,"$4,822,046.00",2025-11-19 19:36:09.061815 +00:00,закупка 2025-11-19
3434,34,9,received,"$2,265,350.00",2025-12-09 19:36:09.061815 +00:00,закупка 2025-12-09
3435,43,4,processing_by_supplier,"$4,772,185.00",2025-10-25 19:36:09.061815 +00:00,закупка 2025-10-25
3436,49,33,shipped,"$3,700,912.00",2025-12-11 19:36:09.061815 +00:00,закупка 2025-12-11
3437,40,27,shipped,"$5,076,906.00",2025-11-23 19:36:09.061815 +00:00,закупка 2025-11-23
3438,38,9,received,"$5,264,927.00",2025-10-16 19:36:09.061815 +00:00,закупка 2025-10-16
3439,29,2,processing_by_supplier,"$1,370,234.00",2025-11-13 19:36:09.061815 +00:00,закупка 2025-11-13
3440,1,32,received,"$1,888,818.00",2025-11-05 19:36:09.061815 +00:00,закупка 2025-11-05
3441,5,20,shipped,"$692,064.00",2025-10-31 19:36:09.061815 +00:00,закупка 2025-10-31
3442,2,7,shipped,"$413,254.00",2025-11-29 19:36:09.061815 +00:00,закупка 2025-11-29
3443,37,22,processing_by_supplier,"$2,378,033.00",2025-10-27 19:36:09.061815 +00:00,закупка 2025-10-27
3444,6,28,processing_by_supplier,"$4,434,505.00",2025-11-29 19:36:09.061815 +00:00,закупка 2025-11-29
3445,45,34,received,"$2,227,490.00",2025-12-05 19:36:09.061815 +00:00,закупка 2025-12-05
3446,11,38,received,"$5,665,607.00",2025-12-12 19:36:09.061815 +00:00,закупка 2025-12-12
3447,46,10,shipped,"$5,168,544.00",2025-10-29 19:36:09.061815 +00:00,закупка 2025-10-29
3448,28,25,processing_by_supplier,"$2,180,203.00",2025-10-20 19:36:09.061815 +00:00,закупка 2025-10-20
3449,15,21,received,"$2,003,164.00",2025-11-25 19:36:09.061815 +00:00,закупка 2025-11-25
3450,28,24,received,"$2,037,613.00",2025-11-13 19:36:09.061815 +00:00,закупка 2025-11-13
3451,7,15,processing_by_supplier,"$3,121,474.00",2025-10-18 19:36:09.061815 +00:00,закупка 2025-10-18
3452,14,7,shipped,"$3,086,091.00",2025-11-14 19:36:09.061815 +00:00,закупка 2025-11-14
3453,4,26,processing_by_supplier,"$509,060.00",2025-10-23 19:36:09.061815 +00:00,закупка 2025-10-23
3454,7,20,shipped,"$5,658,143.00",2025-11-25 19:36:09.061815 +00:00,закупка 2025-11-25
3455,19,23,processing_by_supplier,"$4,118,130.00",2025-11-27 19:36:09.061815 +00:00,закупка 2025-11-27
3456,17,13,processing_by_supplier,"$3,920,493.00",2025-11-10 19:36:09.061815 +00:00,закупка 2025-11-10
3457,46,34,processing_by_supplier,"$3,962,006.00",2025-10-30 19:36:09.061815 +00:00,закупка 2025-10-30
3458,2,17,processing_by_supplier,"$1,810,756.00",2025-10-31 19:36:09.061815 +00:00,закупка 2025-10-31
3459,7,7,shipped,"$4,014,219.00",2025-12-07 19:36:09.061815 +00:00,закупка 2025-12-07
3460,18,4,processing_by_supplier,"$7,254,454.00",2025-12-08 19:36:09.061815 +00:00,закупка 2025-12-08
3461,26,7,received,"$4,390,692.00",2025-12-11 19:36:09.061815 +00:00,закупка 2025-12-11
3462,47,25,shipped,"$2,968,196.00",2025-10-18 19:36:09.061815 +00:00,закупка 2025-10-18
3463,48,36,processing_by_supplier,"$2,573,697.00",2025-11-30 19:36:09.061815 +00:00,закупка 2025-11-30
3464,46,3,processing_by_supplier,"$3,317,645.00",2025-12-06 19:36:09.061815 +00:00,закупка 2025-12-06
3465,48,40,processing_by_supplier,"$280,954.00",2025-12-04 19:36:09.061815 +00:00,закупка 2025-12-04
3466,46,22,processing_by_supplier,"$5,203,169.00",2025-11-28 19:36:09.061815 +00:00,закупка 2025-11-28
3467,29,6,processing_by_supplier,"$1,660,706.00",2025-12-02 19:36:09.061815 +00:00,закупка 2025-12-02
3468,2,17,received,"$2,732,642.00",2025-10-15 19:36:09.061815 +00:00,закупка 2025-10-15
3469,27,6,processing_by_supplier,"$3,773,861.00",2025-10-17 19:36:09.061815 +00:00,закупка 2025-10-17
3470,32,2,shipped,"$2,905,963.00",2025-11-18 19:36:09.061815 +00:00,закупка 2025-11-18
3471,24,11,received,"$994,993.00",2025-10-31 19:36:09.061815 +00:00,закупка 2025-10-31
3472,43,28,processing_by_supplier,"$2,818,801.00",2025-11-08 19:36:09.061815 +00:00,закупка 2025-11-08
3473,19,1,shipped,"$4,336,056.00",2025-11-01 19:36:09.061815 +00:00,закупка 2025-11-01
3474,43,18,shipped,"$3,016,319.00",2025-11-13 19:36:09.061815 +00:00,закупка 2025-11-13
3475,12,40,processing_by_supplier,"$6,514,689.00",2025-11-22 19:36:09.061815 +00:00,закупка 2025-11-22
3476,3,25,processing_by_supplier,"$1,571,672.00",2025-10-23 19:36:09.061815 +00:00,закупка 2025-10-23
3477,15,17,received,"$587,810.00",2025-11-25 19:36:09.061815 +00:00,закупка 2025-11-25
3478,18,35,processing_by_supplier,"$4,445,302.00",2025-12-03 19:36:09.061815 +00:00,закупка 2025-12-03
3479,8,20,shipped,"$4,002,143.00",2025-11-01 19:36:09.061815 +00:00,закупка 2025-11-01
3480,50,37,received,"$975,996.00",2025-10-15 19:36:09.061815 +00:00,закупка 2025-10-15
3481,39,8,received,"$4,143,700.00",2025-10-24 19:36:09.061815 +00:00,закупка 2025-10-24
3482,9,29,processing_by_supplier,"$654,497.00",2025-10-31 19:36:09.061815 +00:00,закупка 2025-10-31
3483,34,21,shipped,"$3,995,549.00",2025-12-07 19:36:09.061815 +00:00,закупка 2025-12-07
3484,26,4,processing_by_supplier,"$7,816,725.00",2025-12-08 19:36:09.061815 +00:00,закупка 2025-12-08
3485,17,30,processing_by_supplier,"$1,870,489.00",2025-12-05 19:36:09.061815 +00:00,закупка 2025-12-05
3486,24,20,processing_by_supplier,"$2,696,054.00",2025-10-26 19:36:09.061815 +00:00,закупка 2025-10-26
3487,17,3,processing_by_supplier,"$2,170,553.00",2025-11-21 19:36:09.061815 +00:00,закупка 2025-11-21
3488,37,37,shipped,"$5,267,261.00",2025-10-19 19:36:09.061815 +00:00,закупка 2025-10-19
3489,10,34,shipped,"$4,167,293.00",2025-11-04 19:36:09.061815 +00:00,закупка 2025-11-04
3490,15,32,processing_by_supplier,"$4,963,221.00",2025-12-06 19:36:09.061815 +00:00,закупка 2025-12-06
3491,24,1,shipped,"$2,265,559.00",2025-12-03 19:36:09.061815 +00:00,закупка 2025-12-03
3492,16,7,shipped,"$6,777,078.00",2025-10-29 19:36:09.061815 +00:00,закупка 2025-10-29
3493,21,31,received,"$5,146,790.00",2025-11-02 19:36:09.061815 +00:00,закупка 2025-11-02
3494,24,33,processing_by_supplier,"$3,422,441.00",2025-11-04 19:36:09.061815 +00:00,закупка 2025-11-04
3495,1,8,processing_by_supplier,"$932,044.00",2025-10-30 19:36:09.061815 +00:00,закупка 2025-10-30
3496,1,6,processing_by_supplier,"$2,946,447.00",2025-10-31 19:36:09.061815 +00:00,закупка 2025-10-31
3497,42,40,received,"$724,097.00",2025-10-26 19:36:09.061815 +00:00,закупка 2025-10-26
3498,42,36,shipped,"$3,378,979.00",2025-11-25 19:36:09.061815 +00:00,закупка 2025-11-25
3499,6,5,processing_by_supplier,"$4,271,171.00",2025-11-28 19:36:09.061815 +00:00,закупка 2025-11-28
3500,15,21,received,"$2,948,136.00",2025-11-09 19:36:09.061815 +00:00,закупка 2025-11-09
3501,15,15,shipped,"$1,083,211.00",2025-11-18 19:36:09.061815 +00:00,закупка 2025-11-18
3502,16,40,processing_by_supplier,"$1,642,606.00",2025-10-17 19:36:09.061815 +00:00,закупка 2025-10-17
3503,8,19,processing_by_supplier,"$4,076,566.00",2025-10-17 19:36:09.061815 +00:00,закупка 2025-10-17
3504,1,9,received,"$1,436,856.00",2025-10-22 19:36:09.061815 +00:00,закупка 2025-10-22
3505,32,8,shipped,"$2,541,953.00",2025-12-07 19:36:09.061815 +00:00,закупка 2025-12-07
3506,29,26,received,"$4,490,243.00",2025-11-09 19:36:09.061815 +00:00,закупка 2025-11-09
3507,14,18,processing_by_supplier,"$1,201,665.00",2025-12-02 19:36:09.061815 +00:00,закупка 2025-12-02
3508,25,30,received,"$6,464,227.00",2025-11-28 19:36:09.061815 +00:00,закупка 2025-11-28
3509,37,36,shipped,"$6,326,028.00",2025-11-15 19:36:09.061815 +00:00,закупка 2025-11-15
3510,5,9,processing_by_supplier,"$1,543,092.00",2025-11-14 19:36:09.061815 +00:00,закупка 2025-11-14
3511,20,27,received,"$2,158,544.00",2025-10-16 19:36:09.061815 +00:00,закупка 2025-10-16
3512,15,6,shipped,"$644,106.00",2025-12-03 19:36:09.061815 +00:00,закупка 2025-12-03
3513,2,39,shipped,"$1,008,314.00",2025-11-20 19:36:09.061815 +00:00,закупка 2025-11-20
3514,32,24,processing_by_supplier,"$6,525,875.00",2025-11-27 19:36:09.061815 +00:00,закупка 2025-11-27
3515,49,24,shipped,"$4,619,865.00",2025-11-21 19:36:09.061815 +00:00,закупка 2025-11-21
3516,36,29,processing_by_supplier,"$6,546,363.00",2025-11-15 19:36:09.061815 +00:00,закупка 2025-11-15
3517,45,17,received,"$3,601,318.00",2025-11-26 19:36:09.061815 +00:00,закупка 2025-11-26
3518,21,20,processing_by_supplier,"$2,040,177.00",2025-11-15 19:36:09.061815 +00:00,закупка 2025-11-15
3519,3,5,received,"$6,481,556.00",2025-10-19 19:36:09.061815 +00:00,закупка 2025-10-19
3520,44,12,processing_by_supplier,"$1,952,945.00",2025-11-10 19:36:09.061815 +00:00,закупка 2025-11-10
3521,19,38,shipped,"$2,167,349.00",2025-11-29 19:36:09.061815 +00:00,закупка 2025-11-29
3522,34,16,shipped,"$3,838,268.00",2025-11-27 19:36:09.061815 +00:00,закупка 2025-11-27
3523,46,40,received,"$3,309,340.00",2025-11-25 19:36:09.061815 +00:00,закупка 2025-11-25
3524,32,20,processing_by_supplier,"$646,577.00",2025-11-14 19:36:09.061815 +00:00,закупка 2025-11-14
3525,13,12,processing_by_supplier,"$1,388,441.00",2025-10-27 19:36:09.061815 +00:00,закупка 2025-10-27
3526,26,20,processing_by_supplier,"$2,058,712.00",2025-11-02 19:36:09.061815 +00:00,закупка 2025-11-02
3527,30,10,shipped,"$4,504,819.00",2025-11-24 19:36:09.061815 +00:00,закупка 2025-11-24
3528,39,11,shipped,"$2,070,389.00",2025-11-12 19:36:09.061815 +00:00,закупка 2025-11-12
3529,40,30,processing_by_supplier,"$3,953,847.00",2025-10-15 19:36:09.061815 +00:00,закупка 2025-10-15
3530,44,26,shipped,"$3,215,236.00",2025-11-12 19:36:09.061815 +00:00,закупка 2025-11-12
3531,27,1,processing_by_supplier,"$1,957,447.00",2025-11-11 19:36:09.061815 +00:00,закупка 2025-11-11
3532,13,18,processing_by_supplier,"$2,862,869.00",2025-11-01 19:36:09.061815 +00:00,закупка 2025-11-01
3533,16,40,processing_by_supplier,"$6,217,632.00",2025-12-12 19:36:09.061815 +00:00,закупка 2025-12-12
3534,43,14,shipped,"$2,727,124.00",2025-10-14 19:36:09.061815 +00:00,закупка 2025-10-14
3535,31,5,received,"$1,961,097.00",2025-11-29 19:36:09.061815 +00:00,закупка 2025-11-29
3536,33,17,received,"$3,737,220.00",2025-10-27 19:36:09.061815 +00:00,закупка 2025-10-27
3537,13,24,processing_by_supplier,"$1,856,834.00",2025-10-28 19:36:09.061815 +00:00,закупка 2025-10-28
3538,36,8,shipped,"$8,477,051.00",2025-11-04 19:36:09.061815 +00:00,закупка 2025-11-04
3539,24,20,processing_by_supplier,"$7,163,778.00",2025-11-19 19:36:09.061815 +00:00,закупка 2025-11-19
3540,30,3,received,"$5,480,245.00",2025-12-08 19:36:09.061815 +00:00,закупка 2025-12-08
3541,48,26,shipped,"$3,539,107.00",2025-11-21 19:36:09.061815 +00:00,закупка 2025-11-21
3542,38,6,shipped,"$2,268,348.00",2025-11-12 19:36:09.061815 +00:00,закупка 2025-11-12
3543,42,14,processing_by_supplier,"$2,661,305.00",2025-11-22 19:36:09.061815 +00:00,закупка 2025-11-22
3544,48,39,shipped,"$3,509,704.00",2025-11-01 19:36:09.061815 +00:00,закупка 2025-11-01
3545,28,11,processing_by_supplier,"$2,082,736.00",2025-11-15 19:36:09.061815 +00:00,закупка 2025-11-15
3546,6,31,received,"$2,139,186.00",2025-10-15 19:36:09.061815 +00:00,закупка 2025-10-15
3547,20,17,shipped,"$1,544,045.00",2025-11-23 19:36:09.061815 +00:00,закупка 2025-11-23
3548,43,37,received,"$1,430,555.00",2025-10-27 19:36:09.061815 +00:00,закупка 2025-10-27
3549,14,2,shipped,"$1,391,495.00",2025-10-28 19:36:09.061815 +00:00,закупка 2025-10-28
3550,36,30,processing_by_supplier,"$1,499,100.00",2025-10-23 19:36:09.061815 +00:00,закупка 2025-10-23
3551,45,17,received,"$1,787,595.00",2025-12-10 19:36:09.061815 +00:00,закупка 2025-12-10
3552,21,7,processing_by_supplier,"$1,349,691.00",2025-10-15 19:36:09.061815 +00:00,закупка 2025-10-15
3553,6,17,received,"$2,599,502.00",2025-11-19 19:36:09.061815 +00:00,закупка 2025-11-19
3554,44,27,processing_by_supplier,"$3,273,287.00",2025-12-06 19:36:09.061815 +00:00,закупка 2025-12-06
3555,11,12,processing_by_supplier,"$2,469,244.00",2025-12-08 19:36:09.061815 +00:00,закупка 2025-12-08
3556,49,29,processing_by_supplier,"$4,917,382.00",2025-11-11 19:36:09.061815 +00:00,закупка 2025-11-11
3557,38,24,received,"$2,954,730.00",2025-11-30 19:36:09.061815 +00:00,закупка 2025-11-30
3558,30,9,shipped,"$4,850,855.00",2025-10-15 19:36:09.061815 +00:00,закупка 2025-10-15
3559,21,16,received,"$5,976,840.00",2025-11-19 19:36:09.061815 +00:00,закупка 2025-11-19
3560,27,8,shipped,"$3,636,524.00",2025-12-10 19:36:09.061815 +00:00,закупка 2025-12-10
3561,35,7,received,"$6,404,066.00",2025-12-05 19:36:09.061815 +00:00,закупка 2025-12-05
3562,4,24,received,"$6,183,573.00",2025-10-16 19:36:09.061815 +00:00,закупка 2025-10-16
3563,35,27,shipped,"$437,149.00",2025-12-03 19:36:09.061815 +00:00,закупка 2025-12-03
3564,16,18,shipped,"$4,319,070.00",2025-10-18 19:36:09.061815 +00:00,закупка 2025-10-18
3565,33,19,received,"$1,303,686.00",2025-12-01 19:36:09.061815 +00:00,закупка 2025-12-01
3566,26,13,received,"$2,335,200.00",2025-10-25 19:36:09.061815 +00:00,закупка 2025-10-25
3567,50,12,processing_by_supplier,"$3,614,731.00",2025-11-28 19:36:09.061815 +00:00,закупка 2025-11-28
3568,22,36,received,"$3,087,427.00",2025-11-18 19:36:09.061815 +00:00,закупка 2025-11-18
3569,48,39,processing_by_supplier,"$5,968,202.00",2025-11-27 19:36:09.061815 +00:00,закупка 2025-11-27
3570,27,17,shipped,"$6,865,337.00",2025-10-22 19:36:09.061815 +00:00,закупка 2025-10-22
3571,40,30,received,"$1,045,263.00",2025-10-27 19:36:09.061815 +00:00,закупка 2025-10-27
3572,47,32,processing_by_supplier,"$1,112,154.00",2025-11-17 19:36:09.061815 +00:00,закупка 2025-11-17
3573,22,1,shipped,"$5,275,217.00",2025-10-19 19:36:09.061815 +00:00,закупка 2025-10-19
3574,10,14,processing_by_supplier,"$2,153,520.00",2025-10-19 19:36:09.061815 +00:00,закупка 2025-10-19
3575,2,18,received,"$3,329,515.00",2025-10-14 19:36:09.061815 +00:00,закупка 2025-10-14
3576,9,19,shipped,"$963,287.00",2025-10-31 19:36:09.061815 +00:00,закупка 2025-10-31
3577,39,33,shipped,"$2,328,494.00",2025-10-22 19:36:09.061815 +00:00,закупка 2025-10-22
3578,24,40,received,"$3,855,078.00",2025-11-24 19:36:09.061815 +00:00,закупка 2025-11-24
3579,38,24,received,"$4,250,110.00",2025-12-08 19:36:09.061815 +00:00,закупка 2025-12-08
3580,12,5,received,"$2,975,442.00",2025-11-18 19:36:09.061815 +00:00,закупка 2025-11-18
3581,31,7,received,"$5,822,790.00",2025-11-02 19:36:09.061815 +00:00,закупка 2025-11-02
3582,45,7,received,"$4,525,249.00",2025-12-11 19:36:09.061815 +00:00,закупка 2025-12-11
3583,43,20,shipped,"$3,061,862.00",2025-11-08 19:36:09.061815 +00:00,закупка 2025-11-08
3584,16,39,shipped,"$3,922,883.00",2025-12-13 19:36:09.061815 +00:00,закупка 2025-12-13
3585,14,15,processing_by_supplier,"$3,260,630.00",2025-11-19 19:36:09.061815 +00:00,закупка 2025-11-19
3586,28,9,shipped,"$2,672,061.00",2025-12-03 19:36:09.061815 +00:00,закупка 2025-12-03
3587,16,20,received,"$7,851,378.00",2025-12-04 19:36:09.061815 +00:00,закупка 2025-12-04
3588,41,36,processing_by_supplier,"$1,463,185.00",2025-10-29 19:36:09.061815 +00:00,закупка 2025-10-29
3589,22,27,received,"$2,146,532.00",2025-11-30 19:36:09.061815 +00:00,закупка 2025-11-30
3590,48,23,shipped,"$3,760,770.00",2025-11-26 19:36:09.061815 +00:00,закупка 2025-11-26
3591,10,19,shipped,"$4,657,835.00",2025-12-06 19:36:09.061815 +00:00,закупка 2025-12-06
3592,26,3,received,"$3,223,141.00",2025-12-06 19:36:09.061815 +00:00,закупка 2025-12-06
3593,26,14,shipped,"$1,901,611.00",2025-12-07 19:36:09.061815 +00:00,закупка 2025-12-07
3594,23,11,shipped,"$6,929,672.00",2025-11-20 19:36:09.061815 +00:00,закупка 2025-11-20
3595,27,17,processing_by_supplier,"$1,560,390.00",2025-11-02 19:36:09.061815 +00:00,закупка 2025-11-02
3596,20,10,received,"$3,688,878.00",2025-10-22 19:36:09.061815 +00:00,закупка 2025-10-22
3597,31,18,shipped,"$4,006,788.00",2025-10-19 19:36:09.061815 +00:00,закупка 2025-10-19
3598,32,7,received,"$7,658,940.00",2025-11-07 19:36:09.061815 +00:00,закупка 2025-11-07
3599,30,6,processing_by_supplier,"$6,647,279.00",2025-11-22 19:36:09.061815 +00:00,закупка 2025-11-22
3600,50,4,processing_by_supplier,"$6,478,918.00",2025-11-12 19:36:09.061815 +00:00,закупка 2025-11-12
3601,40,28,received,"$4,229,720.00",2025-11-23 19:36:09.061815 +00:00,закупка 2025-11-23
3602,11,34,processing_by_supplier,"$284,814.00",2025-10-19 19:36:09.061815 +00:00,закупка 2025-10-19
3603,19,5,shipped,"$6,497,371.00",2025-10-23 19:36:09.061815 +00:00,закупка 2025-10-23
3604,44,28,processing_by_supplier,"$3,266,469.00",2025-12-05 19:36:09.061815 +00:00,закупка 2025-12-05
3605,32,5,processing_by_supplier,"$2,254,812.00",2025-11-07 19:36:09.061815 +00:00,закупка 2025-11-07
3606,37,38,received,"$4,051,948.00",2025-10-20 19:36:09.061815 +00:00,закупка 2025-10-20
3607,47,8,processing_by_supplier,"$2,070,887.00",2025-10-31 19:36:09.061815 +00:00,закупка 2025-10-31
3608,47,10,processing_by_supplier,"$5,897,057.00",2025-11-03 19:36:09.061815 +00:00,закупка 2025-11-03
3609,14,9,received,"$5,167,490.00",2025-10-18 19:36:09.061815 +00:00,закупка 2025-10-18
3610,37,18,received,"$7,919,262.00",2025-12-09 19:36:09.061815 +00:00,закупка 2025-12-09
3611,25,11,received,"$5,587,421.00",2025-12-03 19:36:09.061815 +00:00,закупка 2025-12-03
3612,47,40,processing_by_supplier,"$3,137,788.00",2025-11-25 19:36:09.061815 +00:00,закупка 2025-11-25
3613,36,21,shipped,"$366,385.00",2025-11-05 19:36:09.061815 +00:00,закупка 2025-11-05
3614,47,34,received,"$5,539,567.00",2025-11-17 19:36:09.061815 +00:00,закупка 2025-11-17
3615,26,14,processing_by_supplier,"$7,273,738.00",2025-12-05 19:36:09.061815 +00:00,закупка 2025-12-05
